object_id,image_file,source,source_url,license
FRA021,轻脆\FRA021\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Almirante_-_Barquillo_(6032878027).jpg,CC BY 2.0
FRA021,轻脆\FRA021\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Almirante_-_Barquillo_(6033430398).jpg,CC BY 2.0
FRA021,轻脆\FRA021\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Almirante_-_Barquillo_(6033433706).jpg,CC BY 2.0
FRA021,轻脆\FRA021\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Barquillo,_29_-2.jpg",CC BY-SA 4.0
FRA021,轻脆\FRA021\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Barquillo_-_Madrid_-_T%C3%B3came_Roque.JPG,CC BY-SA 3.0
FRA021,轻脆\FRA021\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Barquillo_7_(1852).jpg,Public domain
FRA024,轻脆\FRA024\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Four_Chicken_Eggs_on_the_Egg_Cartons.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chicken_raw_egg_lit_from_below.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chicken_raw_egg_with_broken_shell.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22Egg_transportation_in_Tamil_Nadu%22.jpg,CC BY-SA 3.0
FRA024,轻脆\FRA024\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Basket_of_Chicken_Eggs_at_Tuen_Mun.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Basket_of_Shenzhen_Farm_Chicken_Eggs_from_Leung_Kee_Herbal_Tea_and_Fruit.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_box_of_Chicken_eggs_in_Yuen_Long_Market.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Box_of_Newborn_Chicken_Eggs_from_Ming_Tien_Cantonese_Dining_Hall.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_chicken_eggs_from_hong_kong.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_picture_of_egg_plate.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Still_life_with_box_of_chicken_eggs.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_two_boxes_of_chicken_eggs_and_vegetables_with_some_fruits_in_the_food_boxes.jpg,CC BY-SA 4.0
FRA024,轻脆\FRA024\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chicken_Egg_without_Eggshell_5859.jpg,CC BY 3.0
FRA024,轻脆\FRA024\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chicken_egg01_monovular.jpg,CC BY 3.0
FRA024,轻脆\FRA024\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hand_holds_a_raw_white_egg_in_a_dimly_lit_kitchen.jpg,CC BY 2.0
FRA025,轻脆\FRA025\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Century_egg_on_the_red_basket_in_Lau_Fau_Shan.jpg,CC BY-SA 4.0
FRA025,轻脆\FRA025\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_basket_of_Century_Eggs_in_Lau_Fau_Shan.jpg,CC BY-SA 4.0
FRA025,轻脆\FRA025\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_box_of_Century_eggs_in_Lau_Fau_Shan.jpg,CC BY-SA 4.0
FRA025,轻脆\FRA025\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Arranged_century_egg_on_a_plate.jpg,CC BY-SA 2.0
FRA025,轻脆\FRA025\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_Egg_(8523606266).jpg,CC BY-SA 2.0
FRA025,轻脆\FRA025\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_Egg_Whole.jpeg,CC BY-SA 2.0
FRA025,轻脆\FRA025\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_Eggs_Pack.JPG,CC0
FRA025,轻脆\FRA025\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_Eggs_and_Quail_Eggs_with_Chicken_Eggs_in_cart.jpg,CC BY-SA 4.0
FRA025,轻脆\FRA025\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg.jpg,CC BY 2.0
FRA025,轻脆\FRA025\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg_%26_tofu.jpg,CC BY-SA 4.0
FRA025,轻脆\FRA025\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg_by_Kent_Wang.jpg,CC BY-SA 2.0
FRA025,轻脆\FRA025\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg_porridge_with_lean_meat_by_sfllaw_in_Montreal.jpg,CC BY-SA 2.0
FRA025,轻脆\FRA025\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg_served_with_pickled_ginger.jpg,CC BY 4.0
FRA025,轻脆\FRA025\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg_sliced_open.jpeg,CC BY-SA 3.0
FRA025,轻脆\FRA025\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Century_egg_snow_flake.jpg,CC BY-SA 3.0
FRA026,轻脆\FRA026\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:20091004_Walnuts.jpg,CC BY-SA 2.0
FRA026,轻脆\FRA026\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:3_walnuts.jpg,CC BY-SA 3.0
FRA026,轻脆\FRA026\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_box_of_walnuts_at_Sham_Shui_Po.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Burning_Opened_Walnut_Half.JPG,CC BY-SA 4.0
FRA026,轻脆\FRA026\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Burning_Walnut_3.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Pair_Of_Chnese_Collectible_Walnuts.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_pair_of_walnuts.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AMERICAN_WHOLE_WALNUT.jpg,CC0
FRA026,轻脆\FRA026\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Black_Diamond_walnuts_McCalls_v050_n04_(1923-01)_(-03,_04,_16,_17,_25,_26,_40,_41,_68,_69)_0040.jpg",Public domain
FRA026,轻脆\FRA026\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Black_walnut_cracked_open_to_expose_meat.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Black_walnut_cracked_open.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Black_walnut_fruits_on_the_ground.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Close_up_of_an_old_man_peeling_the_walnut_skin_with_a_knife_-_50431897463.jpg,CC BY 2.0
FRA026,轻脆\FRA026\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_walnut_out_of_the_shell.jpg,CC BY-SA 4.0
FRA026,轻脆\FRA026\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Band_Shell_Walnut_Hill_Park.jpg,CC0
FRA027,轻脆\FRA027\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Dried_Noodles_in_Market_-_Tansen_-_Nepal_(13773299734).jpg,CC BY-SA 2.0
FRA027,轻脆\FRA027\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Dried_fish,_soy_beans,_corn,_and_salsa_on_mixed_noodles,_with_guacamole_habanero_sauce_-_Massachusetts.jpg",CC0
FRA027,轻脆\FRA027\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Dried_shiitake_and_eggplant_noodles,_vegan_(7596900412).jpg",CC BY 2.0
FRA027,轻脆\FRA027\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Dried_soba_noodles_and_package_by_FotoosVanRobin.jpg,CC BY-SA 2.0
FRA027,轻脆\FRA027\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Dried_soba_noodles_by_FotoosVanRobin.jpg,CC BY-SA 2.0
FRA027,轻脆\FRA027\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Futu-sun-dried-noodles-0060.jpg,CC BY-SA 3.0
FRA027,轻脆\FRA027\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Futu-sun-dried-noodles-0061.jpg,CC BY-SA 3.0
FRA027,轻脆\FRA027\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Yakisoba_fried_noodles_with_pork,_cabbage,_bean_sprouts,_carrots,_and_onions_topped_with_dried_seaweed_and_pickled_ginger_%E8%B1%9A%E8%82%89%E9%87%8E%E8%8F%9C%E3%82%BD%E3%83%BC%E3%82%B9%E7%84%BC%E3%81%8D%E3%81%9D%E3%81%B0.jpg",CC BY 2.0
FRA027,轻脆\FRA027\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:%E9%A6%99%E8%8F%87%E8%9A%9D%E8%B1%89%E7%84%96%E8%8A%A5%E8%8F%9C%E5%8D%A4%E9%9D%A2_Noodles_with_Stewed_Mustard_Greens,_Shiitake_Mushroom_and_Dried_Oysters_(4859608049).jpg",CC BY-SA 2.0
FRA027,轻脆\FRA027\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:20171115_Noodle_Village_Phonsavan_2599_DxO.jpg,CC BY-SA 4.0
FRA027,轻脆\FRA027\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:20171115_Noodle_Village_Phonsavan_2600_DxO.jpg,CC BY-SA 4.0
FRA027,轻脆\FRA027\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Steamed_Rice_Noodle_Rolls_with_dried_Shrimps_and_green_onion_from_Fat_Kee_Yuen_Long.jpg,CC BY-SA 4.0
FRA027,轻脆\FRA027\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_bowl_Cart_Noodle_Soup_with_Octopus_Ball_and_Dried_Tofu_and_fish_dumplings.jpg,CC BY-SA 4.0
FRA027,轻脆\FRA027\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Young_Girl_and_Servant_Drying_Japanese_Fine_Noodles_-_Suzuki_Harunobu.jpg,Public domain
FRA027,轻脆\FRA027\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chauchau_(Nepali_Instant_Noodles_Snack).jpg,CC0
FRA028,轻脆\FRA028\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1-chalk_powder_making-boiler.jpg,CC BY-SA 3.0
FRA028,轻脆\FRA028\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1chalk_powder.jpg,CC BY-SA 3.0
FRA028,轻脆\FRA028\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2005_squeegee_sponge_chalk.jpg,CC BY-SA 3.0
FRA028,轻脆\FRA028\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bead_1,_Chalk_bead_(FindID_225826).jpg",CC BY-SA 2.0
FRA028,轻脆\FRA028\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Big_Dill_pickle-shaped_chalk,_unknown_designer,_produced_by_Fred,_circa_2023,_11.4_x_3.5_x_3.5_cm,_sold_at_Urban_Outfitters_in_the_Aventura_Mall_in_Florida,_US.jpg",CC0
FRA028,轻脆\FRA028\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Blessing_of_Chalk,_Frankincense_and_Myrrh_during_the_Mass_Liturgy_of_the_Epiphany_in_Poland.JPG",CC BY-SA 4.0
FRA028,轻脆\FRA028\s6.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Blessing_of_Chalk,_Frankincense_and_Myrrh_during_the_Mass_Liturgy_of_the_Epiphany,_in_Poland.JPG",CC BY-SA 4.0
FRA028,轻脆\FRA028\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Chalk_(%22Upper_Chalk%22_Formation,_Upper_Cretaceous;_White_Cliffs_of_Dover,_England,_southern_Britain).jpg",CC BY 2.0
FRA028,轻脆\FRA028\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Chalk_(Annona_Chalk,_Upper_Cretaceous;_White_Cliffs_of_the_Little_River,_Arkansas,_USA)_(40795385595).jpg",CC BY 2.0
FRA028,轻脆\FRA028\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chalk_(kreda)_1.JPG,CC BY-SA 3.0
FRA028,轻脆\FRA028\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chalk_(kreda).JPG,CC BY-SA 3.0
FRA028,轻脆\FRA028\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Chalk_at_Cooper%27s_Pit_RIGS,_Wincheap.jpg",CC0
FRA028,轻脆\FRA028\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chalk_layers_in_Cyprus_(Paphos-Limassol)_01.jpg,CC BY 3.0
FRA028,轻脆\FRA028\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chalk_layers_in_Cyprus_(Paphos-Limassol)_03.jpg,CC BY 3.0
FRA028,轻脆\FRA028\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chalk_Mons_Klint.JPG,CC BY-SA 4.0
FRA029,轻脆\FRA029\s0.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Candle_light,_pillar_candle.jpg",CC BY-SA 3.0
FRA029,轻脆\FRA029\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Ss_Peter_and_Thomas%27_Church,_Stambourne,_Essex_-_candle_with_Chi_Rho_christogram.jpg",CC BY-SA 4.0
FRA029,轻脆\FRA029\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Church_of_St_Andrew%27s,_Boreham,_Essex_-_candle_with_Chi_Rho_christogram.jpg",CC BY-SA 4.0
FRA029,轻脆\FRA029\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_candle_with_runes_on_a_saucer_-_Kerze_mit_Runen_auf_Unterteller.jpg,CC BY-SA 4.0
FRA029,轻脆\FRA029\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_candle_with_runes_on_a_tablecloth_with_runes_-_Kerze_mit_Runen_auf_Tischdecke_mit_Runen.jpg,CC BY-SA 4.0
FRA029,轻脆\FRA029\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Blue,_white,_red_candles_in_prayer_for_people_affected_by_the_November_2015_Paris_attacks_(22974591656).jpg",CC BY 2.0
FRA029,轻脆\FRA029\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candle_arrangement.JPG,CC BY-SA 3.0
FRA029,轻脆\FRA029\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candle_made_out_of_dollar_bills.jpg,CC BY 2.0
FRA029,轻脆\FRA029\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candle-10_years_Wikipedia-P1420642r3.jpg,CC BY-SA 3.0
FRA029,轻脆\FRA029\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Church_of_St_Mary_Magdalen_Laver_Essex_England_-_candle_chandelier.jpg,CC BY-SA 4.0
FRA029,轻脆\FRA029\s10.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Church_of_the_Holy_Trinity_-_choir_stalls_and_candle_-_East_Grimstead,_Wiltshire,_England.jpg",CC BY-SA 4.0
FRA029,轻脆\FRA029\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pourquoi._Lit_candle._(22590133777).jpg,CC BY 2.0
FRA029,轻脆\FRA029\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Church_of_St_Mary_the_Virgin,_Sheering,_Essex_~_chancel_altar_and_east_window.jpg",CC BY-SA 4.0
FRA029,轻脆\FRA029\s13.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:St_Mary%27s_Church,_Stapleford_Tawney,_Essex,_England_~_Bibles_and_prayer_books.jpg",CC BY-SA 4.0
FRA029,轻脆\FRA029\s14.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Church_of_St_Andrew%27s,_Boreham,_Essex_-_pulpit.jpg",CC BY-SA 4.0
FRA030,轻脆\FRA030\s0.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Adolf_Hitler_caricature_pincushion_figurine_made_of_painted_plaster_and_cotton,_United_States,_circa_1941,_Spurlock_Museum,_University_of_Illinois,_Urbana-Champaign_(Gary_Todd).jpg",Public domain
FRA030,轻脆\FRA030\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Austin_L._Davison,_Plaster_Cast_Figurine,_c._1940,_NGA_22037.jpg",CC0
FRA030,轻脆\FRA030\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Cycladic_figurine,_plaster_cast_after_original_from_Siphnos,_c._2800-2300_BC_-_Teece_Museum_of_Classical_Antiquities_-_Christchurch,_NZ_-_DSC01893.jpg",Public domain
FRA030,轻脆\FRA030\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Figurine_of_Horus,_Egypt,_New_Kingdom,_probably_19th_dynasty,_about_1293-1185_BC,_wood,_plaster,_and_polychrome_decoration_-_Fitchburg_Art_Museum_-_DSC08594.JPG",CC0
FRA030,轻脆\FRA030\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Figurine_of_Ptah-Sokar-Osiris,_Egypt,_Late_Period,_about_747-332_BC,_wood,_plaster,_and_polychrome_decoration_-_Fitchburg_Art_Museum_-_DSC08591.JPG",CC0
FRA030,轻脆\FRA030\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Modern_gypsum_plaster_(plaster_of_Paris)_figurine_(FindID_582639).jpg,CC BY-SA 4.0
FRA030,轻脆\FRA030\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Modern_gypsum_plaster_(plaster_of_Paris)_figurine_(FindID_582639-443879).jpg,CC BY-SA 4.0
FRA030,轻脆\FRA030\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Figurine_from_Fakhariyah_(female),_Tell_Fakhariyah,_Pre-pottery_Neolithic_B,_9000-7000_BC,_gypsum_with_bitumen_and_stone_inlays_-_Oriental_Institute_Museum,_University_of_Chicago_-_DSC07633.JPG",CC0
FRA030,轻脆\FRA030\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Figurine_from_Fakhariyah_(male),_Tell_Fakhariyah,_Pre-pottery_Neolithic_B,_9000-7000_BC,_gypsum_with_bitumen_and_stone_inlays_-_Oriental_Institute_Museum,_University_of_Chicago_-_DSC07636.JPG",CC0
FRA030,轻脆\FRA030\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Votive_Figurine_Khafaje_Iraq_Early_Dynastic_II_3rd_Millenium_Gypsum_(64319210).jpg,CC BY 2.0
FRA030,轻脆\FRA030\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:DSCF1143_A_child_paints_a_row_of_plaster_figurines_at_a_seaside_craft_stall_as_vendors_watch_from_the_railing_at_dusk.jpg,CC BY-SA 4.0
FRA030,轻脆\FRA030\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Figurine_(AM_2012.19.316-10).jpg,CC BY 4.0
FRA030,轻脆\FRA030\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Figurine_(AM_2012.19.316-11).jpg,CC BY 4.0
FRA030,轻脆\FRA030\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Figurine_(AM_2012.19.316-12).jpg,CC BY 4.0
FRA030,轻脆\FRA030\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Figurine_(AM_2012.19.316-5).jpg,CC BY 4.0
FRA041,轻脆\FRA041\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:13_chocolate_chip_cookies_in_detail.jpg,CC BY 2.0
FRA041,轻脆\FRA041\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:14_more_chocolate_chip_cookies.jpg,CC BY 2.0
FRA041,轻脆\FRA041\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2018.10.21_Low_Carbohydrate_Chocolate_Chip_Cookies,_Washington,_DC_USA_06722_(44777058354).jpg",CC BY-SA 2.0
FRA041,轻脆\FRA041\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-10-24_06_36_54_Chocolate_chip_cookies_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-11-05_09_07_08_A_chocolate_fudge_brownie_with_chocolate_chips,_slice_of_blueberry_pastry,_banana_nut_muffin_and_two_chocolate_chip_cookies_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2022-06-19_16_00_42_A_plate_of_chocolate_chip_cookies_in_the_Mountainview_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:109_365_-_Double_Choc_Chip_Cookies_(6343791094).jpg,CC BY 2.0
FRA041,轻脆\FRA041\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-01-29_00_31_28_A_Good_Humor_Chocolate_Chip_Cookie_Sandwich_with_the_package_removed_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-08-22_10_22_59_A_chocolate_chip_cookie_in_Purcellville,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s9.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-10-24_06_39_07_A_chocolate_chip_cookie_after_being_dunked_in_milk_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s10.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-10-24_06_42_56_A_chocolate_chip_cookie_sinking_into_a_cup_of_milk_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-12-23_07_54_22_A_chocolate_chip_cookie_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-12-23_23_04_37_A_chocolate_brownie_chocolate_chip_cookie_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s13.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2020-01-28_10_18_13_A_Famous_Amos_Bite_Size_Chocolate_Chip_Cookie_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA041,轻脆\FRA041\s14.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2020-02-21_15_38_15_A_Klondike_Mrs._Fields_Ice_Cream_Chocolate_Chip_Cookie_Sandwich_in_the_Dulles_section_of_Sterling,_Loudoun_County,_Virginia.jpg",CC BY-SA 4.0
FRA042,轻脆\FRA042\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:486_Wafer.jpg,CC BY 2.0
FRA042,轻脆\FRA042\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:4th_Generation_Intel%C2%AE_Core%E2%84%A2_Processor_Wafer_Black.jpg,CC BY-SA 2.0
FRA042,轻脆\FRA042\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:4th_Generation_Intel%C2%AE_Core%E2%84%A2_Processor_Wafer_White.jpg,CC BY-SA 2.0
FRA042,轻脆\FRA042\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_wafer_consisting_of_MPC_designs_all_over_the_wafer_and_five_process_control_monitor_(PCM)_designs_for_ensuring_good_quality_of_the_processing.jpg,CC BY-SA 4.0
